group,locus,nsam,nsites,nsites_ug,S,Singletons,NMut,nhap,hapdiv,WallsB,WallsQ,ThetaW,ThetaPi,TajD,FuLiDStar,FuLiFStar,Rmin,rho87,pTajD,pnhap,phapdiv,pWallsB,pWallsQ,pFuLiDStar,pFuLiFStar
hexapoda,13-Chironomus-luridus-416.fas,13,416,416,39,30,41,13,1,0.333333,0.459459,0.0317599,0.0189842,-1.78918,-1.7873,-2.0457,1,6.16681,0.022,1,1,0.185,0.223,0.075,0.057
hexapoda,13-Culex-sitiens-538.fas,13,538,538,19,13,20,12,0.987179,0.117647,0.222222,0.0119794,0.00869793,-1.17177,-1.33782,-1.47815,3,7.35091,0.126,0.999,0.999,0.656,0.644,0.138,0.114
hexapoda,13-Leptocarabus-procerulus-438.fas,13,438,438,3,1,3,4,0.615385,0,0,0.00220717,0.00204894,-0.226668,0.0490653,-0.0243232,0,66.195,0.463,1,0.563,1,1,0.698,0.402
hexapoda,13-Leptocarabus-procerulus-615.fas,13,615,615,1,0,2,3,0.641026,NA,NA,0.00104796,0.00104232,-0.0151165,0.952747,0.801177,4294967295,10000,0.55,1,0.892,nan,nan,1,0.653
hexapoda,13-Leptocarabus-procerulus-809.fas,13,809,809,10,10,10,5,0.538462,0.555556,0.8,0.00398327,0.00190168,-2.0877,-2.65985,-2.86105,0,0.149563,0.008,0.343,0.035,0.092,0.054,0.008,0.008
hexapoda,13-Leptocarabus-procerulus-894.fas,13,894,894,60,9,60,8,0.884615,0.474576,0.633333,0.0216273,0.0185281,-0.645327,0.945001,0.592137,6,1.19209E-07,0.274,0.106,0.047,0.069,0.066,0.925,0.749
hexapoda,14-Adelges-tsugae-657.fas,14,657,657,82,31,90,14,1,0.283784,0.413333,0.0430756,0.0433706,0.0304932,-0.0289421,-0.0144792,10,5.9227,0.549,1,1,0.219,0.258,0.463,0.466
hexapoda,14-Lycaeides-cf. melissa-idas-408.fas,14,408,408,22,14,23,10,0.923077,0.25,0.380952,0.0177265,0.0119586,-1.37389,-1.25607,-1.47733,0,1.39962,0.089,0.878,0.676,0.304,0.337,0.164,0.127
hexapoda,15-Brueelia-sp.-376.fas,15,376,376,58,2,60,7,0.657143,0.690909,0.803571,0.0490762,0.0619554,1.13652,1.5091,1.61917,3,1.19209E-07,0.927,0.011,0,0.002,0.001,1,0.99
hexapoda,15-Plateumaris-roscida-750.fas,15,750,750,23,8,23,15,1,0.0909091,0.173913,0.00943136,0.00812698,-0.572433,-0.0878172,-0.255046,1,22.2763,0.327,1,1,0.828,0.802,0.497,0.4
hexapoda,16-Chironomus-annularius-416.fas,16,416,416,22,17,22,16,1,0.047619,0.0909091,0.0159376,0.00813301,-1.98462,-2.21604,-2.48102,2,10000,0.012,1,1,0.927,0.927,0.035,0.022
hexapoda,16-Macroplea-mutica-779.fas,16,779,779,17,14,17,16,1,0,0,0.00657666,0.0033804,-1.92739,-2.3951,-2.60982,1,10000,0.01,1,1,1,1,0.017,0.011
hexapoda,195-Stenopelmatus-'mahogani'-623.fas,195,623,623,56,8,57,34,0.897489,0,0,0.0156461,0.00941977,-1.19717,0.439708,-0.343835,14,7.23335,0.081,0.746,0.262,1,1,0.718,0.373
hexapoda,20-Cylindera-terricola-773.fas,20,773,773,22,15,24,11,0.889474,0.0526316,0.1,0.00875145,0.00676108,-0.87751,-1.79024,-1.76888,2,13.4848,0.197,0.736,0.44,0.783,0.783,0.069,0.073
hexapoda,20-Plateumaris-weisei-750.fas,20,750,750,52,18,52,20,1,0.176471,0.269231,0.019543,0.0230316,0.719483,-0.287755,0.0166988,9,3.52756,0.826,1,1,0.42,0.479,0.368,0.493
hexapoda,21-Chironomus-bernensis-416.fas,21,416,416,36,28,41,21,1,0.0967742,0.1875,0.0273943,0.0160485,-1.63495,-2.29126,-2.44288,4,31.3926,0.033,1,1,0.709,0.659,0.033,0.031
hexapoda,22-Homona-mermerodes-658.fas,22,658,658,8,3,8,8,0.831169,0,0,0.00333521,0.0034211,0.0845332,-0.407811,-0.307694,2,44.5103,0.606,0.966,0.826,1,1,0.399,0.371
hexapoda,22-Homona-mermerodes-661.fas,22,661,661,2,2,2,3,0.177489,0,0,0.000830019,0.000275065,-1.51481,-2.10924,-2.23805,0,10000,0.12,1,0.047,1,1,0.12,0.12
hexapoda,25-Anopheles-oswaldoi-1226.fas,25,1226,1226,123,18,133,25,1,0.0714286,0.141593,0.0287299,0.0339369,0.718102,0.950689,1.03109,29,21.3772,0.824,1,1,0.798,0.782,0.921,0.911
hexapoda,25-Idarnes-carme ex Ficus obtusifolia C-816.fas,25,816,816,16,1,16,16,0.96,0,0,0.00519281,0.00638072,0.807223,1.19827,1.26113,7,14.4736,0.846,1,1,1,1,0.981,0.938
hexapoda,29-Culex-palpalis-538.fas,29,538,538,61,41,66,28,0.997537,0.218182,0.321429,0.0312379,0.0203179,-1.32597,-2.51551,-2.50833,8,0.673457,0.078,1,1,0.174,0.222,0.024,0.025
hexapoda,37-Plateumaris-shirahatai-750.fas,37,750,750,94,23,96,37,1,0.208791,0.315217,0.0306619,0.0452192,1.75535,0.0533887,0.770539,14,0.954015,0.975,1,1,0.182,0.204,0.514,0.831
hexapoda,43-Bactrocera-dorsalis-501.fas,43,501,501,47,24,48,43,1,0.0222222,0.0434783,0.0221433,0.0104332,-1.85982,-2.1409,-2.42855,13,10000,0.007,1,1,0.869,0.869,0.041,0.024
hexapoda,45-Dendroctonus-ponderosae-1909.fas,45,1909,1909,111,51,111,45,1,0.0181818,0.036036,0.0132973,0.00738342,-1.60721,-2.00982,-2.22291,11,29.1063,0.027,1,1,0.986,0.985,0.039,0.029
hexapoda,45-Sepedophilus-castaneus-826.fas,45,826,826,85,18,98,45,1,0.111111,0.191781,0.0271327,0.03089,0.498674,0.44388,0.55346,16,14.6819,0.776,1,1,0.403,0.416,0.724,0.76
hexapoda,47-Plateumaris-constricticollis-750.fas,47,750,750,180,46,212,47,1,0.0522876,0.0779221,0.0639997,0.0708122,0.387519,0.134521,0.27369,49,14.2569,0.74,1,1,0.78,0.888,0.551,0.646
hexapoda,5-Adelges-glandulae-657.fas,5,657,657,69,63,71,4,0.9,0.712121,0.820896,0.0518721,0.0453577,-0.951669,-0.907198,-0.994415,0,1.19209E-07,0.174,0.2,0.2,0.09,0.097,0.223,0.197
hexapoda,5-Anopheles-macarthuri-250.fas,5,250,250,5,5,5,2,0.4,1,1,0.0096,0.008,-1.12397,-1.12397,-1.15583,0,1.19209E-07,0.264,0.122,0.027,0.122,0.139,0.264,0.264
hexapoda,5-Anoplolepis-gracilipes-464.fas,5,463,463,6,4,6,5,1,0.2,0.333333,0.0062203,0.00604752,-0.190923,-0.190923,-0.197836,0,10000,0.581,1,1,0.83,0.83,0.581,0.581
hexapoda,5-Busseola-fusca-339.fas,5,339,339,8,1,8,3,0.8,0.714286,0.875,0.0113274,0.0135693,1.3945,1.3945,1.46038,0,3.75736,0.945,0.36,0.36,0.208,0.174,0.954,0.945
hexapoda,5-Chilicola-sp.-663.fas,5,663,663,166,107,193,5,1,0.275362,0.460432,0.139729,0.135897,-0.209086,0.144878,0.0807024,23,50.8023,0.544,1,1,0.7,0.686,0.634,0.62
hexapoda,5-Chironomus-(Chironomus) 'dorsalis'-416.fas,5,416,416,9,8,9,5,1,0.25,0.333333,0.0103846,0.00913462,-0.855404,-0.855404,-0.899249,0,117.514,0.239,1,1,0.787,0.787,0.347,0.239
hexapoda,5-Chironomus-commutatus-416.fas,5,416,416,4,4,5,5,1,0.5,0.666667,0.00576923,0.00504808,-0.842981,-0.561987,-0.635709,0,10000,0.262,1,1,0.504,0.341,0.479,0.262
hexapoda,5-Chrysomya-latifrons-658.fas,5,658,658,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hexapoda,5-Chrysomya-rufifacies-658.fas,5,658,658,1,0,1,2,0.6,NA,NA,0.000729483,0.000911854,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,6.9628e-315,6.9628e-315,1,1
hexapoda,5-Drosophila-angor-1500.fas,5,1500,1500,152,15,154,5,1,0.85906,0.933333,0.04928,0.0594,1.56456,1.59548,1.73033,0,0.884209,0.972,1,1,0.016,0.013,0.979,0.975
hexapoda,5-Leptocarabus-arboreus-565.fas,5,565,565,178,17,182,5,1,0.901734,0.931034,0.154619,0.186372,1.56568,1.60931,1.74332,0,1.17205,0.973,1,1,0.009,0.018,0.978,0.977
hexapoda,5-Leptocarabus-koreanus-438.fas,5,438,438,10,8,10,5,1,0.222222,0.4,0.0109589,0.0100457,-0.596333,-0.596333,-0.628895,0,61.3439,0.375,1,1,0.81,0.749,0.412,0.375
hexapoda,5-Leptocarabus-koreanus-615.fas,5,615,615,2,0,2,2,0.6,1,1,0.00156098,0.00195122,1.45884,1.45884,1.43161,0,12.8358,1,0.407,0.407,0.407,0.407,1,1
hexapoda,5-Leptocarabus-kumagaii-438.fas,5,438,438,3,3,3,4,0.9,0,0,0.00328767,0.00273973,-1.04849,-1.04849,-1.05189,0,10000,0,1,1,1,1,0.362,0.362
hexapoda,5-Leptocarabus-kumagaii-563.fas,5,563,563,10,4,10,5,1,0.111111,0.2,0.00852575,0.00923623,0.596333,0.596333,0.628895,2,147.316,0.743,1,1,0.953,0.953,0.753,0.743
hexapoda,5-Leptocarabus-kumagaii-615.fas,5,615,615,4,2,4,4,0.9,0,0,0.00312195,0.00325203,0.27345,0.27345,0.278337,0,10000,0.747,0.968,0.968,1,1,0.747,0.747
hexapoda,5-Leptocarabus-kumagaii-810.fas,5,810,810,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hexapoda,5-Leptocarabus-kumagaii-894.fas,5,894,894,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hexapoda,5-Leptocarabus-kyushuensis-564.fas,5,564,564,10,1,10,5,1,0.666667,0.7,0.00851064,0.0102837,1.49083,1.49083,1.57224,2,12.9817,0.96,1,1,0.206,0.353,0.971,0.96
hexapoda,5-Liriomyza-trifolii-520.fas,5,520,520,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hexapoda,5-Lucilia-eximia-310.fas,5,310,310,7,2,7,5,1,0.166667,0.285714,0.0108387,0.0122581,0.91278,0.91278,0.951423,0,19.5395,0.797,1,1,0.9,0.9,0.873,0.797
hexapoda,5-Stenopelmatus-n. sp.-623.fas,5,623,623,106,52,113,5,1,0.173469,0.333333,0.0870626,0.0905297,0.302892,0.443119,0.451486,10,30.3441,0.637,1,1,0.96,0.938,0.676,0.665
hexapoda,5-Theclinesthes-albocincta-645.fas,5,645,645,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
hexapoda,58-Anopheles-braziliensis-1111.fas,58,1111,1111,107,47,114,57,0.999395,0.02,0.039604,0.0221668,0.0141145,-1.27304,-1.9257,-2.00463,25,28.6941,0.085,1,1,0.952,0.952,0.061,0.046
hexapoda,58-Neocalathus-ruficollis-826.fas,58,826,826,62,33,67,58,1,0.0714286,0.140351,0.0175229,0.00932855,-1.60753,-2.60129,-2.66084,9,2.22891,0.026,1,1,0.606,0.556,0.03,0.025
hexapoda,59-Chironomus-thummi-416.fas,59,416,416,82,57,94,59,1,0.0857143,0.169014,0.048753,0.0181604,-2.18701,-3.84704,-3.83725,10,20.3189,0.001,1,1,0.523,0.465,0.005,0.003
hexapoda,6-Brueelia-sp.-277.fas,6,277,277,39,4,42,4,0.866667,0.885714,0.944444,0.0664049,0.0847172,1.76112,1.42017,1.63547,0,1.54212,0.986,0.103,0.103,0.002,0.003,0.98,0.987
hexapoda,6-Chrysomya-varipes-658.fas,6,658,658,5,4,5,5,0.933333,0,0,0.00332793,0.0029382,-0.655432,-0.79148,-0.812068,0,10000,0.376,0.991,0.991,1,1,0.376,0.376
hexapoda,6-Leptocarabus-kyushuensis-438.fas,6,438,438,1,0,1,2,0.533333,NA,NA,0.0009999,0.00121766,0.850568,1.05247,1.02905,4294967295,10000,0.868,1,0.763,3.5769E-307,3.5769E-307,1,0.868
hexapoda,6-Leptocarabus-kyushuensis-615.fas,6,615,615,3,0,3,3,0.8,0.5,0.666667,0.00213637,0.00260163,1.12414,1.39584,1.40624,0,52.4494,0.939,0.703,0.847,0.507,0.507,1,0.939
hexapoda,6-Leptocarabus-kyushuensis-808.fas,6,808,808,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
hexapoda,6-Leptocarabus-kyushuensis-894.fas,6,894,894,26,3,26,3,0.733333,0.68,0.769231,0.012737,0.0149142,1.07821,1.33658,1.3994,0,0.683124,0.891,0.048,0.043,0.111,0.152,0.949,0.928
hexapoda,6-Leptocarabus-semiopacus-438.fas,6,438,438,9,8,9,6,1,0.5,0.666667,0.0089991,0.00730594,-1.12062,-1.11654,-1.20459,0,47.0104,0.181,1,1,0.326,0.343,0.212,0.181
hexapoda,6-Leptocarabus-semiopacus-564.fas,6,564,564,10,8,10,6,1,0.222222,0.4,0.00776518,0.00685579,-0.703373,-0.850618,-0.884685,1,10000,0.288,1,1,0.745,0.691,0.288,0.288
hexapoda,6-Leptocarabus-semiopacus-615.fas,6,615,615,1,1,1,2,0.333333,NA,NA,0.000712124,0.000542005,-0.933021,-0.950146,-0.964731,4294967295,10000,0.538,1,0.538,nan,nan,0.538,0.538
hexapoda,6-Leptocarabus-semiopacus-789.fas,6,789,789,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
hexapoda,6-Liriomyza-sativae-784.fas,6,784,784,6,4,6,5,0.933333,0,0,0.00335171,0.00323129,-0.205629,-0.416387,-0.397263,0,10000,0.456,0.965,0.965,1,1,0.456,0.456
hexapoda,6-Macroplea-appendiculata-779.fas,6,779,779,6,2,6,6,1,0.2,0.333333,0.00337322,0.00359435,0.375219,0.567148,0.562789,1,218.485,0.709,1,1,0.77,0.77,0.793,0.7
hexapoda,6-Macroplea-pubipennis-779.fas,6,779,779,6,3,6,6,1,0.2,0.333333,0.00337322,0.00333761,-0.0604167,0.0753804,0.0496579,0,10000,0.558,1,1,0.792,0.792,0.641,0.558
hexapoda,66-Abedus-herberti-1032.fas,66,1032,1032,83,30,85,66,1,0.0125,0.0246914,0.0173061,0.00926664,-1.58833,-1.43937,-1.79447,12,8.15237,0.037,1,1,0.938,0.938,0.09,0.05
hexapoda,69-Uchidanurinae-sp.-570.fas,69,570,570,141,29,162,69,1,0.0416667,0.0743802,0.0591605,0.0556625,-0.204951,0.356136,0.156262,41,7.37354,0.474,1,1,0.814,0.807,0.692,0.6
hexapoda,7-Camponotus-sp.-802.fas,7,802,802,184,1,201,5,0.904762,0.361446,0.610778,0.102295,0.123857,1.23744,1.68528,1.75766,0,8.76769,0.947,0.019,0.019,0.294,0.195,1,0.999
hexapoda,7-Chrysomya-saffranea-658.fas,7,658,658,1,1,1,2,0.285714,NA,NA,0.000620309,0.000434216,-1.00623,-1.04881,-1.10146,4294967295,10000,0.499,1,0.499,nan,nan,0.499,0.499
hexapoda,7-Gerris-thoracicus-772.fas,7,772,772,5,4,5,5,0.857143,0,0,0.00264354,0.00222058,-0.792608,-0.968668,-1.01006,0,10000,0.22,0.973,0.801,1,1,0.286,0.277
hexapoda,7-Halys-sindillus-562.fas,7,562,562,2,2,2,2,0.285714,1,1,0.00145254,0.00101678,-1.23716,-1.29591,-1.37408,0,1.19209E-07,0.337,0.311,0.142,0.311,0.311,0.337,0.337
hexapoda,7-Halys-sindillus-730.fas,7,730,730,1,0,1,2,0.47619,NA,NA,0.000559128,0.000652316,0.559017,0.953463,0.91788,4294967295,10000,0.764,1,0.764,nan,nan,1,0.764
hexapoda,7-Leptinotarsa-decemlineata-607.fas,7,607,607,2,1,4,4,0.857143,nan,nan,0.00268971,0.00235349,-0.597558,0.652003,0.404318,0,311.865,0.376,0.88,0.929,0,0,0.855,0.605
hexapoda,7-Leptocarabus-seishinensis-788.fas,7,788,788,1,0,1,2,0.47619,NA,NA,0.000517974,0.000604303,0.559017,0.953463,0.91788,4294967295,10000,0.787,1,0.787,nan,nan,1,0.787
hexapoda,7-Plateumaris-akiensis-750.fas,7,750,750,13,8,13,7,1,0.333333,0.461538,0.00707483,0.00634921,-0.561681,-0.462537,-0.532704,0,39.409,0.322,1,1,0.458,0.533,0.409,0.367
hexapoda,7-Tetramorium-pacificum-700.fas,7,700,700,5,1,5,3,0.666667,0.75,0.8,0.00291545,0.00312925,0.363279,0.826217,0.785605,0,2.29757,0.68,0.368,0.272,0.162,0.241,0.882,0.781
hexapoda,73-Plateumaris-sericea-750.fas,73,750,750,133,31,145,73,1,0.0583333,0.107438,0.0397739,0.0339122,-0.506505,-0.0586227,-0.288422,31,3.02419,0.356,1,1,0.608,0.628,0.478,0.421
hexapoda,76-Stomoxys-calcitrans-259.fas,76,259,259,34,6,39,19,0.814035,0.178571,0.241379,0.0307219,0.018251,-1.30635,0.514396,-0.22219,4,1.56462E-07,0.068,0.449,0.05,0.152,0.209,0.779,0.428
hexapoda,76-Stomoxys-calcitrans-550.fas,76,550,550,140,52,168,62,0.992281,0.123894,0.219298,0.0623204,0.0364121,-1.42745,-1.18874,-1.54421,24,1.56462E-07,0.048,1,1,0.228,0.223,0.118,0.077
hexapoda,8-Chrysomya-incisuralis-658.fas,8,658,658,1,0,1,2,0.428571,NA,NA,0.000586132,0.000651324,0.333503,0.887794,0.825279,4294967295,10000,0.73,1,0.73,0,0,1,0.73
hexapoda,8-Leptocarabus-arboreus-894.fas,8,894,894,79,46,82,8,1,0.105263,0.181818,0.0353751,0.0321189,-0.499676,-0.453101,-0.518026,22,61.1847,0.361,1,1,0.953,0.967,0.376,0.362
hexapoda,8-Leptocarabus-seishinensis-564.fas,8,564,564,24,11,25,8,1,0.181818,0.304348,0.0170955,0.0169706,-0.0384474,0.00281026,-0.00761123,6,97.7964,0.478,1,1,0.668,0.713,0.483,0.453
hexapoda,8-Sophophora-simulans-287.fas,8,287,287,5,3,5,4,0.75,0.25,0.4,0.00671908,0.00647088,-0.167506,-0.494073,-0.460945,0,4.17585,0.515,0.662,0.495,0.609,0.609,0.502,0.486
hexapoda,9-Leptocarabus-arboreus-438.fas,9,438,438,13,8,13,8,0.972222,0.0833333,0.153846,0.0109205,0.0087519,-0.947431,-0.737271,-0.881411,2,10000,0.191,0.99,0.99,0.911,0.911,0.274,0.216
hexapoda,9-Leptocarabus-arboreus-615.fas,9,615,615,6,3,6,7,0.916667,0,0,0.00358963,0.00352304,-0.0809374,-0.285339,-0.263355,1,58.0237,0.544,1,0.987,1,1,0.489,0.445
hexapoda,9-Leptocarabus-seishinensis-438.fas,9,438,438,1,0,1,2,0.388889,NA,NA,0.000840039,0.000887874,0.156474,0.840403,0.748374,4294967295,10000,0.464,1,0.683,nan,nan,1,0.464
hexapoda,9-Leptocarabus-seishinensis-615.fas,9,615,615,3,0,3,4,0.833333,0,0,0.00179481,0.00189702,0.217546,1.18844,1.06193,0,10000,0.564,1,1,1,1,1,0.745
hexapoda,9-Merodon-avidus A GS-2006-770.fas,9,770,770,14,10,14,7,0.944444,0.384615,0.5,0.00668976,0.00548341,-0.865557,-1.10665,-1.17331,2,3.78155,0.195,0.891,0.891,0.277,0.356,0.182,0.168
hexapoda,9-Myrsidea-sp.-379.fas,9,379,379,143,19,179,8,0.972222,0.172727,0.324324,0.173775,0.19078,0.508098,1.23924,1.19351,35,31.8724,0.741,0.405,0.405,0.701,0.639,0.973,0.931
gastropoda,10-Bythinella-eurystoma-536.fas,10,536,536,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
gastropoda,10-Bythinella-sp.-536.fas,10,536,536,82,44,90,5,0.822222,0.315068,0.527027,0.059354,0.0529022,-0.537742,-0.404412,-0.494752,12,4.89516,0.305,0.004,0.005,0.249,0.186,0.332,0.308
gastropoda,10-Crepidula-convexa-640.fas,10,640,640,6,3,6,6,0.644444,0.4,0.666667,0.00333651,0.00338542,0.0610547,-0.367546,-0.286529,0,52.0433,0.574,0.979,0.162,0.346,0.257,0.479,0.446
gastropoda,10-Cyclope-neritea-533.fas,10,533,533,20,19,21,10,1,0.388889,0.526316,0.0139272,0.00842193,-1.86373,-2.03633,-2.24757,0,1.11279,0.016,1,1,0.225,0.215,0.035,0.023
gastropoda,109-Radix-sp.-405.fas,109,405,405,120,17,159,45,0.96806,0.0689655,0.136364,0.0746093,0.0875894,0.576157,1.13784,1.07121,26,3.3597,0.777,0.386,0.389,0.486,0.427,0.951,0.901
gastropoda,11-Bythinella-moulinsii-536.fas,11,536,536,3,0,3,3,0.727273,0.5,0.666667,0.00191092,0.00257802,1.19485,1.12707,1.28621,0,19.6195,0.886,0.544,0.856,0.385,0.385,1,0.886
gastropoda,12-Crepidula-atrasolea-614.fas,12,614,614,19,11,19,12,1,0.111111,0.157895,0.010247,0.00792123,-0.993314,-0.930493,-1.07764,1,534.067,0.148,1,1,0.821,0.821,0.208,0.177
gastropoda,12-Pyrgulopsis-notidicola-658.fas,12,658,658,21,14,21,7,0.878788,0.35,0.52381,0.0105683,0.00831261,-0.940667,-1.31666,-1.38711,1,0.946136,0.18,0.464,0.356,0.207,0.194,0.131,0.125
gastropoda,13-Conus-californicus-655.fas,13,655,655,20,16,20,13,1,0,0,0.0098396,0.00583284,-1.74189,-2.00474,-2.21075,2,10000,0.028,1,1,1,1,0.05,0.035
gastropoda,13-Crepidula-depressa-614.fas,13,614,614,19,15,19,11,0.961538,0.0555556,0.105263,0.00997181,0.00643114,-1.51304,-1.94854,-2.09382,3,74.0314,0.051,0.993,0.934,0.949,0.949,0.048,0.042
gastropoda,14-Assiminea-pecos-658.fas,14,658,658,21,18,21,9,0.879121,0.4,0.47619,0.0100357,0.0052607,-1.9962,-2.39182,-2.61954,1,1.19E-07,0.007,0.792,0.392,0.125,0.234,0.021,0.008
gastropoda,14-Oreohelix-cooperi-686.fas,14,686,686,442,441,442,3,0.274725,0.997732,0.997738,0.202606,0.0922212,-2.464,-3.35618,-3.57637,0,1.19E-07,0,0,0,0,0,0,0
gastropoda,15-Partula-affinis-655.fas,15,655,655,144,53,176,15,1,0.00869565,0.0172414,0.0826379,0.0803635,-0.121577,0.148563,0.0838424,37,40.6262,0.526,1,1,1,1,0.558,0.534
gastropoda,15-Partula-sp.-655.fas,15,655,655,147,55,176,15,1,0.0166667,0.0330579,0.0826379,0.0797237,-0.155775,0.0890676,0.0234155,47,53.3114,0.488,1,1,1,1,0.516,0.494
gastropoda,17-Partula-hyalina-655.fas,17,655,655,27,4,29,12,0.963235,0.25,0.4,0.0130962,0.0147957,0.527501,0.912659,0.928609,3,0.31865,0.738,0.913,0.943,0.29,0.26,0.906,0.852
gastropoda,18-Neotricula-aperta-598.fas,18,598,598,86,24,92,15,0.973856,0.075,0.148148,0.0447285,0.047096,0.221926,0.266205,0.294221,19,35.19,0.632,0.763,0.571,0.876,0.85,0.586,0.613
gastropoda,19-Bulimulus-sp.-451.fas,19,451,451,46,11,49,13,0.953216,0.119048,0.232558,0.0310856,0.0265816,-0.589082,0.438662,0.156492,6,8.3275,0.311,0.686,0.662,0.637,0.554,0.695,0.561
gastropoda,21-Partula-clara-655.fas,21,655,655,60,28,62,16,0.961905,0.0526316,0.103448,0.02631,0.0239331,-0.362784,-0.961157,-0.910255,10,10.0578,0.41,0.845,0.682,0.901,0.9,0.16,0.189
gastropoda,32-Pyrgulopsis-limaria-658.fas,32,658,658,18,7,18,19,0.943548,0,0,0.00679264,0.00534366,-0.725596,-0.830084,-0.937096,2,62.7347,0.255,1,1,1,1,0.236,0.184
gastropoda,40-Adriohydrobia-gagatinella-638.fas,40,638,638,21,12,21,20,0.892308,0,0,0.00773834,0.00510007,-1.13384,-2.29956,-2.25697,3,95.2425,0.128,1,0.752,1,1,0.039,0.034
gastropoda,47-Acanthinucella-spirata-660.fas,47,660,660,36,16,36,33,0.967623,0,0,0.0123499,0.0113475,-0.276553,-1.72606,-1.4416,6,8.16118,0.436,1,0.999,1,1,0.067,0.093
gastropoda,47-Partula-otaheitana-655.fas,47,655,655,195,71,253,46,0.999075,0,0,0.0874546,0.0753275,-0.50601,-0.464572,-0.57399,61,58.7034,0.339,1,1,1,1,0.289,0.271
gastropoda,5-Bythinella-parvula-536.fas,5,536,536,5,4,5,4,0.9,0.25,0.4,0.00447761,0.00410448,-0.561987,-0.561987,-0.577917,0,10000,0.465,0.907,0.907,0.756,0.756,0.465,0.465
gastropoda,5-Crepipatella-dilatata-564.fas,5,564,564,10,3,10,5,1,0.222222,0.3,0.00851064,0.00957447,0.894499,0.894499,0.943343,0,10.095,0.791,1,1,0.793,0.793,0.825,0.791
gastropoda,6-Bulimulus-nux-451.fas,6,451,451,52,49,52,6,1,0.843137,0.923077,0.0504961,0.0397635,-1.36271,-1.38102,-1.51003,1,1.19E-07,0.028,1,1,0.017,0.014,0.049,0.041
gastropoda,6-Bythinella-cebennensis-536.fas,6,536,536,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
gastropoda,6-Oreohelix-cooperi-685.fas,6,685,685,482,482,482,2,0.333333,1,1,0.308168,0.23455,-1.55485,-1.59666,-1.74775,0,1.19E-07,0,0,0,0,0,0,0
gastropoda,6-Radix-sp.-318.fas,6,318,318,43,18,47,6,1,0.342105,0.538462,0.0647294,0.0679245,0.315924,0.471578,0.480424,0,13.0863,0.624,1,1,0.465,0.425,0.691,0.668
gastropoda,6-Urosalpinx-cinerea-617.fas,6,617,617,8,5,8,6,1,0,0,0.00567852,0.00540249,-0.286578,-0.302431,-0.321696,0,10000,0.456,1,1,1,1,0.488,0.456
gastropoda,7-Bulimulus-perrus-451.fas,7,451,451,25,7,25,6,0.952381,0.708333,0.8,0.0226255,0.0236511,0.256972,0.676086,0.6424,0,0.0818692,0.624,0.769,0.769,0.043,0.068,0.79,0.736
gastropoda,7-Crepipatella-fecunda-564.fas,7,564,564,7,7,7,7,1,0,0,0.00506586,0.0035461,-1.55311,-1.64083,-1.77001,0,10000,0.088,1,1,1,1,0.088,0.088
gastropoda,7-Succinea-caduca-645.fas,7,645,645,39,18,40,7,1,0.243243,0.421053,0.0258676,0.0271465,0.290648,0.0916703,0.182177,6,69.0671,0.644,1,1,0.595,0.551,0.552,0.561
gastropoda,8-Bulimulus-tortuganus-451.fas,8,451,451,16,10,16,7,0.964286,0,0,0.0136825,0.0119576,-0.647813,-0.654015,-0.725132,0,24.085,0.315,0.951,0.951,1,1,0.335,0.304
gastropoda,8-Crepidula-plana-614.fas,8,614,614,7,4,7,5,0.857143,0,0,0.00439695,0.00395533,-0.477954,-0.426895,-0.484833,0,10.7621,0.37,0.826,0.766,1,1,0.445,0.37
gastropoda,8-Pyrgulopsis-umbilicata-658.fas,8,658,658,4,4,4,4,0.642857,0.333333,0.5,0.00234453,0.00151976,-1.5347,-1.66525,-1.79736,0,10000,0.11,0.843,0.353,0.552,0.552,0.11,0.11
gastropoda,8-Pyrgulopsis-varneri-658.fas,8,658,658,5,4,5,5,0.857143,0.25,0.4,0.00293066,0.00217108,-1.17532,-1.11466,-1.24348,0,10000,0.087,0.965,0.913,0.653,0.653,0.251,0.172
gastropoda,8-Tylomelania-helmuti-660.fas,8,660,660,58,28,58,7,0.964286,0.0877193,0.172414,0.0338926,0.0328463,-0.166618,-0.157266,-0.177924,7,51.4922,0.461,0.632,0.632,0.973,0.957,0.448,0.442
